input_postcode,input_address,heating_type,building_emissions,result_address,result_value,Property Address,Proprietor,Tenant,Rateable Value,detail_url,search_url
Atholl Avenue,Unit 2,Natural Gas,43.56,X97440/0006 /00010,WORKSHOP,UNIT 2 SENTINEL COURTATHOLL AVENUEHILLINGTONGLASGOWG52 4UG,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,VAULTEX UK LTD,"£63,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Atholl+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X97440%2F0006+%2F00010&PPRN=67171087&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Atholl+Avenue&searchtype=listing#results
Atholl Avenue,Unit 2,Natural Gas,43.56,X97440/0008,WORKSHOP,UNIT 3 SENTINEL COURTATHOLL AVENUEHILLINGTONGLASGOWG52 4UG,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,STEDER GROUP (UK) LTD,"£115,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Atholl+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X97440%2F0008&PPRN=67138144&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Atholl+Avenue&searchtype=listing#results
520 Hillington Road,,Natural Gas,84.38,X98050/0520,CAR SHOWROOM,520 HILLINGTON ROADHILLINGTON PARKGLASGOWG52 4UB,CHAMOSS INTERNATIONAL LTD,VOLKSWAGEN FINANCIAL SERVICES LTD,"£805,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=520+Hillington+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98050%2F0520&PPRN=67153992&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=520+Hillington+Road&searchtype=listing#results
Mossland Road,Merlin House,Natural Gas,61.7,X98640/0008,WORKSHOP,8 MOSSLAND ROADHILLINGTONGLASGOWG52 4XZ,NICOL & ANDREW PLC,,"£26,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Mossland+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98640%2F0008&PPRN=67061532&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Mossland+Road&searchtype=listing#results
Mossland Road,Merlin House,Natural Gas,61.7,X98640/0011A,WORKSHOP,11A MOSSLAND ROADHILLINGTONGLASGOWG52 4XZ,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,SCHENKER LTD,"£104,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Mossland+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98640%2F0011A&PPRN=67241328&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Mossland+Road&searchtype=listing#results
Mossland Road,Merlin House,Natural Gas,61.7,X98640/0012,WORKSHOP,STRATHAIRD12 MOSSLAND ROADHILLINGTONGLASGOWG52 4XZ,KOOLTECH LTD,,"£155,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Mossland+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98640%2F0012&PPRN=67061370&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Mossland+Road&searchtype=listing#results
Mossland Road,Merlin House,Natural Gas,61.7,X98640/0015B,FACTORY ETC,15B MOSSLAND ROADHILLINGTONGLASGOWG52 4XZ,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,DOUGLAS LAING & CO LTD,"£350,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Mossland+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98640%2F0015B&PPRN=67241360&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Mossland+Road&searchtype=listing#results
Mossland Road,Merlin House,Natural Gas,61.7,X98640/0019 /00012,OFFICE,DOUGLAS HOUSE FF EAST19 MOSSLAND ROADHILLINGTONGLASGOWG52 4XZ,DOUGLAS LAING & COMPANY LTD,,"£52,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Mossland+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98640%2F0019+%2F00012&PPRN=67191258&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Mossland+Road&searchtype=listing#results
Mossland Road,Merlin House,Natural Gas,61.7,X98640/0019 /00010,OFFICE,DOUGLAS HOUSE FF WEST19 MOSSLAND ROADHILLINGTONGLASGOWG52 4XZ,DOUGLAS LAING & COMPANY LTD,,"£44,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Mossland+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98640%2F0019+%2F00010&PPRN=67191231&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Mossland+Road&searchtype=listing#results
Mossland Road,Merlin House,Natural Gas,61.7,X98640/0019 /00007,OFFICE,DOUGLAS HOUSE GF EAST19 MOSSLAND ROADHILLINGTONGLASGOWG52 4XZ,DOUGLAS LAING & COMPANY LTD,,"£45,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Mossland+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98640%2F0019+%2F00007&PPRN=67247814&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Mossland+Road&searchtype=listing#results
Mossland Road,Merlin House,Natural Gas,61.7,X98640/0019 /00005,OFFICE,DOUGLAS HOUSE GF WEST19 MOSSLAND ROADHILLINGTONGLASGOWG52 4XZ,DOUGLAS LAING & COMPANY LTD,,"£52,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Mossland+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98640%2F0019+%2F00005&PPRN=67062032&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Mossland+Road&searchtype=listing#results
Mossland Road,Merlin House,Natural Gas,61.7,X98640/0019 /00015,WAREHOUSE,19 MOSSLAND ROADHILLINGTONGLASGOWG52 4XZ,DOUGLAS LAING & COMPANY LTD,CIRCLE EXPRESS,"£55,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Mossland+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98640%2F0019+%2F00015&PPRN=67137245&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Mossland+Road&searchtype=listing#results
Mossland Road,Merlin House,Natural Gas,61.7,X98640/0009,FACTORY,FACTORYMOSSLAND ROADHILLINGTONGLASGOWG52 4XZ,HENRY TECHNOLOGIES LTD,,"£79,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Mossland+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98640%2F0009&PPRN=67060498&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Mossland+Road&searchtype=listing#results
