input_postcode,input_address,heating_type,building_emissions,result_address,result_value,Property Address,Proprietor,Tenant,Rateable Value,detail_url,search_url,ADDRESS1,ADDRESS2,POST_TOWN,POSTCODE,search_term,PROPERTY_TYPE,PROPERTY_TYPE_SHORT,FLOOR_AREA,CURRENT_ENERGY_PERFORMANCE_RATING,CURRENT_ENERGY_PERFORMANCE_BAND,MAIN_HEATING_FUEL,ELECTRICITY_SOURCE,RENEWABLE_SOURCES,BUILDING_ENVIRONMENT,BUILDING_EMISSIONS,Demand KWH,Demand MWH,Demand GWH
,,,,M873000244 00010,WAREHOUSE,REAR UNIT244 SEAWARD STREETGLASGOWG41 1NG,CITY PROPERTY GLASGOW (INVESTMENTS) LLP,SOMERSHAM LLP,"£18,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=244+Seaward+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M873000244+00010&PPRN=47470232&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=244+Seaward+Street&searchtype=listing#results,,244 Seaward Street,Glasgow,G41 1NG,244 Seaward Street,Storage or Distribution,Storage/Distribution,476,14,A,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,14.37,"14,280.00",14.28,0.01
,,,,M248400023,WAREHOUSE,23 MACLELLAN STREETGLASGOWG41 1RR,SWIP,CLYDE IMPORTERS (SCOTLAND) LTD,"£219,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Maclellan+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M248400023&PPRN=47383941&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Maclellan+Street&searchtype=listing#results,,Maclellan Street,Glasgow,G41 1RR,Maclellan Street,General Industrial and Special Industrial Groups,General Industrial,888,55,D,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,54.71,"88,800.00",88.8,0.09
,,,,M248400027,WAREHOUSE,27 MACLELLAN STREETGLASGOWG41 1RR,ST MARTIN'S PROPERTY INVESTMENTS LIMITED,VJ TECHNOLOGY LIMITED,"£35,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Maclellan+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M248400027&PPRN=47416424&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Maclellan+Street&searchtype=listing#results,,Maclellan Street,Glasgow,G41 1RR,Maclellan Street,General Industrial and Special Industrial Groups,General Industrial,888,55,D,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,54.71,"88,800.00",88.8,0.09
,,,,M248400029,WAREHOUSE,29 MACLELLAN STREETGLASGOWG41 1RR,SWIPPT,GAP GROUP LIMITED,"£31,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Maclellan+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M248400029&PPRN=47416432&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Maclellan+Street&searchtype=listing#results,,Maclellan Street,Glasgow,G41 1RR,Maclellan Street,General Industrial and Special Industrial Groups,General Industrial,888,55,D,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,54.71,"88,800.00",88.8,0.09
,,,,M248400031 00001,WAREHOUSE,31 MACLELLAN STREETGLASGOWG41 1RR,LEN LOTHIAN HOLDINGS LTD,,"£103,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Maclellan+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M248400031+00001&PPRN=47256389&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Maclellan+Street&searchtype=listing#results,,Maclellan Street,Glasgow,G41 1RR,Maclellan Street,General Industrial and Special Industrial Groups,General Industrial,888,55,D,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,54.71,"88,800.00",88.8,0.09
,,,,M248400031 00006,WAREHOUSE,BAY 131 MACLELLAN STREETGLASGOWG41 1RR,SPAN HOLDINGS (SCOTLAND) LTD,,"£28,250",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Maclellan+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M248400031+00006&PPRN=47374519&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Maclellan+Street&searchtype=listing#results,,Maclellan Street,Glasgow,G41 1RR,Maclellan Street,General Industrial and Special Industrial Groups,General Industrial,888,55,D,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,54.71,"88,800.00",88.8,0.09
,,,,M248400031 00010,WAREHOUSE,BAY 231 MACLELLAN STREETGLASGOWG41 1RR,SPAN HOLDINGS (SCOTLAND) LTD,,"£27,750",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Maclellan+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M248400031+00010&PPRN=47434503&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Maclellan+Street&searchtype=listing#results,,Maclellan Street,Glasgow,G41 1RR,Maclellan Street,General Industrial and Special Industrial Groups,General Industrial,888,55,D,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,54.71,"88,800.00",88.8,0.09
,,,,M248400043,WAREHOUSE,43 MACLELLAN STREETGLASGOWG41 1RR,ST MARTINS PROPERTY INVESTMENTS LIMITED,INTERNATIONAL COATINGS LTD T/A CROMADEX,"£32,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Maclellan+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M248400043&PPRN=47261196&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Maclellan+Street&searchtype=listing#results,,Maclellan Street,Glasgow,G41 1RR,Maclellan Street,General Industrial and Special Industrial Groups,General Industrial,888,55,D,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,54.71,"88,800.00",88.8,0.09
,,,,M248400045,WAREHOUSE,45 MACLELLAN STREETGLASGOWG41 1RR,SWIPPT,SIG TRADING LTD,"£33,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Maclellan+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M248400045&PPRN=47380896&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Maclellan+Street&searchtype=listing#results,,Maclellan Street,Glasgow,G41 1RR,Maclellan Street,General Industrial and Special Industrial Groups,General Industrial,888,55,D,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,54.71,"88,800.00",88.8,0.09
,,,,M248400047,WAREHOUSE,47 MACLELLAN STREETGLASGOWG41 1RR,ST MARTIN'S PROPERT INVESTMENTS LIMITED,GAP GROUP LTD,"£55,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Maclellan+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M248400047&PPRN=47261935&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Maclellan+Street&searchtype=listing#results,,Maclellan Street,Glasgow,G41 1RR,Maclellan Street,General Industrial and Special Industrial Groups,General Industrial,888,55,D,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,54.71,"88,800.00",88.8,0.09
,,,,M248400055,WAREHOUSE,55 MACLELLAN STREETGLASGOWG41 1RR,SCOTTISH WIDOWS INVESTMENT PROPERTY PARTNERSHIP TRUST,JOHN CAMERON (PLUMBERS & BUILDERS MERCHANTS),"£79,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Maclellan+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M248400055&PPRN=47256400&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Maclellan+Street&searchtype=listing#results,,Maclellan Street,Glasgow,G41 1RR,Maclellan Street,General Industrial and Special Industrial Groups,General Industrial,888,55,D,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,54.71,"88,800.00",88.8,0.09
,,,,M248400231,WAREHOUSE,UNIT 2231 MACLELLAN STREETGLASGOWG41 1RR,AMBERSIDE CAPITAL LIMITED,CARPET & FLOORING (TRADING) LTD,"£112,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=231+Maclellan+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M248400231&PPRN=47263296&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=231+Maclellan+Street&searchtype=listing#results,,231 Maclellan Street,Glasgow,G41 1RR,231 Maclellan Street,General Industrial and Special Industrial Groups,General Industrial,1990,96,F,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,95.95,"238,800.00",238.8,0.24
,,,,M248400023,WAREHOUSE,23 MACLELLAN STREETGLASGOWG41 1RR,SWIP,CLYDE IMPORTERS (SCOTLAND) LTD,"£219,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Maclellan+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M248400023&PPRN=47383941&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Maclellan+Street&searchtype=listing#results,,Maclellan Street,Glasgow,G41 1RR,Maclellan Street,Others: Miscellaneous 24hr activities,Miscellaneous 24 hr activity,1005,1082,G,Natural Gas,Grid supplied,None,Air Conditioning,1081.53,"120,600.00",120.6,0.12
,,,,M248400027,WAREHOUSE,27 MACLELLAN STREETGLASGOWG41 1RR,ST MARTIN'S PROPERTY INVESTMENTS LIMITED,VJ TECHNOLOGY LIMITED,"£35,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Maclellan+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M248400027&PPRN=47416424&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Maclellan+Street&searchtype=listing#results,,Maclellan Street,Glasgow,G41 1RR,Maclellan Street,Others: Miscellaneous 24hr activities,Miscellaneous 24 hr activity,1005,1082,G,Natural Gas,Grid supplied,None,Air Conditioning,1081.53,"120,600.00",120.6,0.12
,,,,M248400029,WAREHOUSE,29 MACLELLAN STREETGLASGOWG41 1RR,SWIPPT,GAP GROUP LIMITED,"£31,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Maclellan+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M248400029&PPRN=47416432&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Maclellan+Street&searchtype=listing#results,,Maclellan Street,Glasgow,G41 1RR,Maclellan Street,Others: Miscellaneous 24hr activities,Miscellaneous 24 hr activity,1005,1082,G,Natural Gas,Grid supplied,None,Air Conditioning,1081.53,"120,600.00",120.6,0.12
,,,,M248400031 00001,WAREHOUSE,31 MACLELLAN STREETGLASGOWG41 1RR,LEN LOTHIAN HOLDINGS LTD,,"£103,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Maclellan+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M248400031+00001&PPRN=47256389&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Maclellan+Street&searchtype=listing#results,,Maclellan Street,Glasgow,G41 1RR,Maclellan Street,Others: Miscellaneous 24hr activities,Miscellaneous 24 hr activity,1005,1082,G,Natural Gas,Grid supplied,None,Air Conditioning,1081.53,"120,600.00",120.6,0.12
,,,,M248400031 00006,WAREHOUSE,BAY 131 MACLELLAN STREETGLASGOWG41 1RR,SPAN HOLDINGS (SCOTLAND) LTD,,"£28,250",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Maclellan+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M248400031+00006&PPRN=47374519&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Maclellan+Street&searchtype=listing#results,,Maclellan Street,Glasgow,G41 1RR,Maclellan Street,Others: Miscellaneous 24hr activities,Miscellaneous 24 hr activity,1005,1082,G,Natural Gas,Grid supplied,None,Air Conditioning,1081.53,"120,600.00",120.6,0.12
,,,,M248400031 00010,WAREHOUSE,BAY 231 MACLELLAN STREETGLASGOWG41 1RR,SPAN HOLDINGS (SCOTLAND) LTD,,"£27,750",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Maclellan+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M248400031+00010&PPRN=47434503&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Maclellan+Street&searchtype=listing#results,,Maclellan Street,Glasgow,G41 1RR,Maclellan Street,Others: Miscellaneous 24hr activities,Miscellaneous 24 hr activity,1005,1082,G,Natural Gas,Grid supplied,None,Air Conditioning,1081.53,"120,600.00",120.6,0.12
,,,,M248400043,WAREHOUSE,43 MACLELLAN STREETGLASGOWG41 1RR,ST MARTINS PROPERTY INVESTMENTS LIMITED,INTERNATIONAL COATINGS LTD T/A CROMADEX,"£32,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Maclellan+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M248400043&PPRN=47261196&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Maclellan+Street&searchtype=listing#results,,Maclellan Street,Glasgow,G41 1RR,Maclellan Street,Others: Miscellaneous 24hr activities,Miscellaneous 24 hr activity,1005,1082,G,Natural Gas,Grid supplied,None,Air Conditioning,1081.53,"120,600.00",120.6,0.12
,,,,M248400045,WAREHOUSE,45 MACLELLAN STREETGLASGOWG41 1RR,SWIPPT,SIG TRADING LTD,"£33,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Maclellan+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M248400045&PPRN=47380896&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Maclellan+Street&searchtype=listing#results,,Maclellan Street,Glasgow,G41 1RR,Maclellan Street,Others: Miscellaneous 24hr activities,Miscellaneous 24 hr activity,1005,1082,G,Natural Gas,Grid supplied,None,Air Conditioning,1081.53,"120,600.00",120.6,0.12
,,,,M248400047,WAREHOUSE,47 MACLELLAN STREETGLASGOWG41 1RR,ST MARTIN'S PROPERT INVESTMENTS LIMITED,GAP GROUP LTD,"£55,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Maclellan+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M248400047&PPRN=47261935&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Maclellan+Street&searchtype=listing#results,,Maclellan Street,Glasgow,G41 1RR,Maclellan Street,Others: Miscellaneous 24hr activities,Miscellaneous 24 hr activity,1005,1082,G,Natural Gas,Grid supplied,None,Air Conditioning,1081.53,"120,600.00",120.6,0.12
,,,,M248400055,WAREHOUSE,55 MACLELLAN STREETGLASGOWG41 1RR,SCOTTISH WIDOWS INVESTMENT PROPERTY PARTNERSHIP TRUST,JOHN CAMERON (PLUMBERS & BUILDERS MERCHANTS),"£79,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Maclellan+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M248400055&PPRN=47256400&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Maclellan+Street&searchtype=listing#results,,Maclellan Street,Glasgow,G41 1RR,Maclellan Street,Others: Miscellaneous 24hr activities,Miscellaneous 24 hr activity,1005,1082,G,Natural Gas,Grid supplied,None,Air Conditioning,1081.53,"120,600.00",120.6,0.12
,,,,M064800014,WAREHOUSE,14 LAMBHILL QUADRANTGLASGOWG41 1SB,M7 REAL ESTATE INVESTMENT PARTNERS,A SHARE & SONS LIMITED,"£32,750",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=14+LAMBHILL+QUADRANT&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M064800014&PPRN=47256168&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=14+LAMBHILL+QUADRANT&searchtype=listing#results,,14 LAMBHILL QUADRANT,GLASGOW,G41 1SB,14 LAMBHILL QUADRANT,Storage or Distribution,Storage/Distribution,508,52,D+,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,51.79,"15,240.00",15.24,0.02
,,,,M300600129,WAREHOUSE,129 MAXWELL ROADGLASGOWG41 1SN,JEWSON LIMITED,,"£111,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=129+Maxwell+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M300600129&PPRN=47244895&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=129+Maxwell+Road&searchtype=listing#results,,129 Maxwell Road,Glasgow,G41 1SN,129 Maxwell Road,Storage or Distribution,Storage/Distribution,1145,44,C,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,44.16,"34,350.00",34.35,0.03
,,,,M580200442,PUBLIC HOUSE,THE PARK442 PAISLEY ROAD WESTGLASGOWG51 1BE,PUNCH TAVERNS LTD,ETTI LIMITED,"£22,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=442+PAISLEY+ROAD+WEST&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M580200442&PPRN=47236752&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=442+PAISLEY+ROAD+WEST&searchtype=listing#results,,442 PAISLEY ROAD WEST,GLASGOW,G51 1BE,442 PAISLEY ROAD WEST,Restaurants and Cafes/Drinking Establishments/Takeaways,Restaurant/Cafes/takeaway,210,149,G,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,148.88,"25,200.00",25.2,0.03
,,,,L434000007,HOTEL,VILLAGE HOTEL7 FESTIVAL GATEGLASGOWG51 1DB,COMMERCIAL DEVELOPMENT PROJECTS LTD,VUR VILLAGE TRADING NO 1 LTD,"£1,000,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=7+FESTIVAL+GATE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L434000007&PPRN=47485612&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=7+FESTIVAL+GATE&searchtype=listing#results,,7 FESTIVAL GATE,GLASGOW,G51 1DB,7 FESTIVAL GATE,Hotels,Hotel,7899,70,E+,Natural Gas,Grid supplied,Heat pumps,Air Conditioning,69.55,"947,880.00",947.88,0.95
