input_postcode,input_address,heating_type,building_emissions,result_address,result_value,Property Address,Proprietor,Tenant,Rateable Value,detail_url,search_url
58 KELVIN AVENUE,UNIT 12 KELVIN GATE,Natural Gas,41.96,X98160/0058 /00045,WORKSHOP,UNIT 10 KELVIN GATE58 KELVIN AVENUEHILLINGTONGLASGOWG52 4GA,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,HYBRID SERVICES (SCOT) LTD,"£13,750",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98160%2F0058+%2F00045&PPRN=67175864&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing#results
58 KELVIN AVENUE,UNIT 12 KELVIN GATE,Natural Gas,41.96,X98160/0058 /00050,WORKSHOP,UNIT 11 KELVIN GATE58 KELVIN AVENUEHILLINGTONGLASGOWG52 4GA,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,BALLOONS & GAS WHOLESALE LTD,"£13,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98160%2F0058+%2F00050&PPRN=67176925&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing#results
58 KELVIN AVENUE,UNIT 12 KELVIN GATE,Natural Gas,41.96,X98160/0058 /00055,WORKSHOP,UNIT 12 KELVIN GATE58 KELVIN AVENUEHILLINGTONGLASGOWG52 4GA,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,BORDER EMBROIDERIES LTD,"£23,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98160%2F0058+%2F00055&PPRN=67178723&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing#results
58 KELVIN AVENUE,UNIT 12 KELVIN GATE,Natural Gas,41.96,X98160/0058 /00060,WORKSHOP,UNIT 13 KELVIN GATE58 KELVIN AVENUEHILLINGTONGLASGOWG52 4GA,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,CAPITAL (HAIR & BEAUTY) LTD,"£19,750",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98160%2F0058+%2F00060&PPRN=67169457&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing#results
58 KELVIN AVENUE,UNIT 12 KELVIN GATE,Natural Gas,41.96,X98160/0058 /00010,WORKSHOP,UNIT 3 KELVIN GATE58 KELVIN AVENUEHILLINGTONGLASGOWG52 4GA,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,GREAT WESTERN ROOFING LTD,"£10,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98160%2F0058+%2F00010&PPRN=67171303&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing#results
58 KELVIN AVENUE,UNIT 12 KELVIN GATE,Natural Gas,41.96,X98160/0058 /00015,WORKSHOP,UNIT 4 KELVIN GATE58 KELVIN AVENUEHILLINGTONGLASGOWG52 4GA,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,MEDALLIANCE LTD,"£11,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98160%2F0058+%2F00015&PPRN=67175856&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing#results
58 KELVIN AVENUE,UNIT 12 KELVIN GATE,Natural Gas,41.96,X98160/0058 /00020,WORKSHOP,UNIT 5 KELVIN GATE58 KELVIN AVENUEHILLINGTONGLASGOWG52 4GA,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,COEVAL LTD,"£10,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98160%2F0058+%2F00020&PPRN=67176445&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing#results
58 KELVIN AVENUE,UNIT 12 KELVIN GATE,Natural Gas,41.96,X98160/0058 /00025,WORKSHOP,UNIT 6 KELVIN GATE58 KELVIN AVENUEHILLINGTONGLASGOWG52 4GA,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,,"£10,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98160%2F0058+%2F00025&PPRN=67175104&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing#results
58 KELVIN AVENUE,UNIT 12 KELVIN GATE,Natural Gas,41.96,X98160/0058 /00030,WORKSHOP,UNIT 7 KELVIN GATE58 KELVIN AVENUEHILLINGTONGLASGOWG52 4GA,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,,"£17,250",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98160%2F0058+%2F00030&PPRN=67173004&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing#results
58 KELVIN AVENUE,UNIT 12 KELVIN GATE,Natural Gas,41.96,X98160/0058 /00035,WORKSHOP,UNIT 8 KELVIN GATE58 KELVIN AVENUEHILLINGTONGLASGOWG52 4GA,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,PURPLE WILLOW WEDDINGS LTD,"£16,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98160%2F0058+%2F00035&PPRN=67175112&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing#results
58 KELVIN AVENUE,UNIT 3 KELVIN GATE,Natural Gas,52.68,X98160/0058 /00045,WORKSHOP,UNIT 10 KELVIN GATE58 KELVIN AVENUEHILLINGTONGLASGOWG52 4GA,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,HYBRID SERVICES (SCOT) LTD,"£13,750",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98160%2F0058+%2F00045&PPRN=67175864&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing#results
58 KELVIN AVENUE,UNIT 3 KELVIN GATE,Natural Gas,52.68,X98160/0058 /00050,WORKSHOP,UNIT 11 KELVIN GATE58 KELVIN AVENUEHILLINGTONGLASGOWG52 4GA,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,BALLOONS & GAS WHOLESALE LTD,"£13,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98160%2F0058+%2F00050&PPRN=67176925&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing#results
58 KELVIN AVENUE,UNIT 3 KELVIN GATE,Natural Gas,52.68,X98160/0058 /00055,WORKSHOP,UNIT 12 KELVIN GATE58 KELVIN AVENUEHILLINGTONGLASGOWG52 4GA,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,BORDER EMBROIDERIES LTD,"£23,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98160%2F0058+%2F00055&PPRN=67178723&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing#results
58 KELVIN AVENUE,UNIT 3 KELVIN GATE,Natural Gas,52.68,X98160/0058 /00060,WORKSHOP,UNIT 13 KELVIN GATE58 KELVIN AVENUEHILLINGTONGLASGOWG52 4GA,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,CAPITAL (HAIR & BEAUTY) LTD,"£19,750",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98160%2F0058+%2F00060&PPRN=67169457&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing#results
58 KELVIN AVENUE,UNIT 3 KELVIN GATE,Natural Gas,52.68,X98160/0058 /00010,WORKSHOP,UNIT 3 KELVIN GATE58 KELVIN AVENUEHILLINGTONGLASGOWG52 4GA,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,GREAT WESTERN ROOFING LTD,"£10,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98160%2F0058+%2F00010&PPRN=67171303&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing#results
58 KELVIN AVENUE,UNIT 3 KELVIN GATE,Natural Gas,52.68,X98160/0058 /00015,WORKSHOP,UNIT 4 KELVIN GATE58 KELVIN AVENUEHILLINGTONGLASGOWG52 4GA,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,MEDALLIANCE LTD,"£11,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98160%2F0058+%2F00015&PPRN=67175856&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing#results
58 KELVIN AVENUE,UNIT 3 KELVIN GATE,Natural Gas,52.68,X98160/0058 /00020,WORKSHOP,UNIT 5 KELVIN GATE58 KELVIN AVENUEHILLINGTONGLASGOWG52 4GA,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,COEVAL LTD,"£10,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98160%2F0058+%2F00020&PPRN=67176445&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing#results
58 KELVIN AVENUE,UNIT 3 KELVIN GATE,Natural Gas,52.68,X98160/0058 /00025,WORKSHOP,UNIT 6 KELVIN GATE58 KELVIN AVENUEHILLINGTONGLASGOWG52 4GA,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,,"£10,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98160%2F0058+%2F00025&PPRN=67175104&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing#results
58 KELVIN AVENUE,UNIT 3 KELVIN GATE,Natural Gas,52.68,X98160/0058 /00030,WORKSHOP,UNIT 7 KELVIN GATE58 KELVIN AVENUEHILLINGTONGLASGOWG52 4GA,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,,"£17,250",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98160%2F0058+%2F00030&PPRN=67173004&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing#results
58 KELVIN AVENUE,UNIT 3 KELVIN GATE,Natural Gas,52.68,X98160/0058 /00035,WORKSHOP,UNIT 8 KELVIN GATE58 KELVIN AVENUEHILLINGTONGLASGOWG52 4GA,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,PURPLE WILLOW WEDDINGS LTD,"£16,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98160%2F0058+%2F00035&PPRN=67175112&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing#results
Ainslie Avenue,Filshill,Natural Gas,95.9,X97410/0195,WORKSHOP,195 AINSLIE AVENUEHILLINGTONGLASGOWG52 4HE,MCALPINE & CO LTD,,"£94,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Ainslie+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X97410%2F0195&PPRN=67059767&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Ainslie+Avenue&searchtype=listing#results
Ainslie Avenue,Filshill,Natural Gas,95.9,X97410/0201 /00005,WAREHOUSE,201 AINSLIE AVENUEHILLINGTONGLASGOWG52 4HE,J W FILSHILL LTD,CORY BROTHERS,"£120,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Ainslie+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X97410%2F0201+%2F00005&PPRN=67058965&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Ainslie+Avenue&searchtype=listing#results
Ainslie Avenue,Filshill,Natural Gas,95.9,X97410/0201 /00040,OFFICE,OFFICE 18201 AINSLIE AVENUEHILLINGTONGLASGOWG52 4HE,J W FILSHILL LTD,CORY BROTHERS,"£9,900",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Ainslie+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X97410%2F0201+%2F00040&PPRN=67259251&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Ainslie+Avenue&searchtype=listing#results
Ainslie Avenue,Filshill,Natural Gas,95.9,X97410/0201 /00010,OFFICE,OFFICE 1201 AINSLIE AVENUEHILLINGTONGLASGOWG52 4HE,J W FILSHILL LTD,CORY BROTHERS,"£2,200",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Ainslie+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X97410%2F0201+%2F00010&PPRN=67259197&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Ainslie+Avenue&searchtype=listing#results
Ainslie Avenue,Filshill,Natural Gas,95.9,X97410/0201 /00045,OFFICE,OFFICE 20201 AINSLIE AVENUEHILLINGTONGLASGOWG52 4HE,J W FILSHILL LTD,CORY BROTHERS,"£1,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Ainslie+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X97410%2F0201+%2F00045&PPRN=67259278&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Ainslie+Avenue&searchtype=listing#results
Ainslie Avenue,Filshill,Natural Gas,95.9,X97410/0201 /00050,OFFICE,OFFICE 21201 AINSLIE AVENUEHILLINGTONGLASGOWG52 4HE,J W FILSHILL LTD,CORY BROTHERS,"£2,200",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Ainslie+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X97410%2F0201+%2F00050&PPRN=67259383&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Ainslie+Avenue&searchtype=listing#results
Ainslie Avenue,Filshill,Natural Gas,95.9,X97410/0201 /00015,OFFICE,OFFICE 2201 AINSLIE AVENUEHILLINGTONGLASGOWG52 4HE,J W FILSHILL LTD,CORY BROTHERS,"£1,900",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Ainslie+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X97410%2F0201+%2F00015&PPRN=67259200&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Ainslie+Avenue&searchtype=listing#results
Ainslie Avenue,Filshill,Natural Gas,95.9,X97410/0201 /00020,OFFICE,OFFICE 3201 AINSLIE AVENUEHILLINGTONGLASGOWG52 4HE,J W FILSHILL LTD,CORY BROTHERS,"£1,800",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Ainslie+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X97410%2F0201+%2F00020&PPRN=67259219&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Ainslie+Avenue&searchtype=listing#results
Ainslie Avenue,Filshill,Natural Gas,95.9,X97410/0201 /00025,OFFICE,OFFICE 4201 AINSLIE AVENUEHILLINGTONGLASGOWG52 4HE,J W FILSHILL LTD,CORY BROTHERS,"£1,800",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Ainslie+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X97410%2F0201+%2F00025&PPRN=67259227&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Ainslie+Avenue&searchtype=listing#results
